author;year;journal;species;label;date;season;plot;d18O_permil;d2H_permil
Zhu_Yajuan;2016;PLOS ONE;Salix cheilophila;Groundwater;NA;NA;NA;-7.511312217;-58.92720307
Zhu_Yajuan;2016;PLOS ONE;Salix cheilophila;Groundwater;NA;NA;NA;-7.42081448;-56.16858238
Zhu_Yajuan;2016;PLOS ONE;Salix cheilophila;Groundwater;NA;NA;NA;-7.656108597;-55.86206897
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Rain;2013Apr;NA;NA;2.28899626;14.93670886
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Rain;2013May;NA;NA;2.262375381;27.42616034
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Rain;2013May;NA;NA;-3.177068775;-7.004219409
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Rain;2013May;NA;NA;-5.870968601;-38.73417722
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Rain;2013Jun;NA;NA;-8.434293016;-59.32489451
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Rain;2013Jun;NA;NA;-6.786460621;-40.42194093
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Rain;2013Jun;NA;NA;-0.775466198;3.459915612
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Rain;2013Jun;NA;NA;-0.523100268;3.459915612
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Rain;2013Jul;NA;NA;-11.66114283;-82.61603376
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Rain;2013Jul;NA;NA;-9.571137643;-62.3628692
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Rain;2013Jul;NA;NA;-6.346816808;-45.48523207
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Rain;2013Aug;NA;NA;-4.097485658;-21.1814346
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Groundwater;2013Apr;NA;NA;-8.595748646;-68.77637131
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Groundwater;2013Jun;NA;NA;-7.741351542;-62.02531646
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Groundwater;2013Jul;NA;NA;-8.438019939;-68.77637131
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Groundwater;2013Aug;NA;NA;-8.91093985;-68.10126582
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;1;-1.504273504;-36.66666667
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;1;-7.111111111;-53
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;1;-7.794871795;-61
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;1;-8.239316239;-72
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;1;-8.752136752;-74.33333333
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;1;-9.264957265;-77.33333333
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;1;-9.094017094;-76.66666667
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;1;-8.478632479;-74.66666667
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;1;0.717948718;-31.33333333
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;1;-7.213675214;-72.66666667
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;1;-7.897435897;-73.66666667
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;1;-7.965811966;-77
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;1;-8.96E+14;-84
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;1;-8.273504274;-74.33333333
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;1;-8.820512821;-76.33333333
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;1;-4.820512821;-40
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;1;-5.982905983;-48.66666667
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;1;-6.564102564;-61.66666667
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;1;-7.658119658;-70.33333333
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;1;-8.41025641;-70.66666667
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;1;-9.538461538;-86
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;1;-8.41025641;-77.33333333
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;1;-4.683760684;-54
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;1;-5.435897436;-53.33333333
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;1;-7.179487179;-68.66666667
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;1;-8.239316239;-78.66666667
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;1;-8.752136752;-80.33333333
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;1;-9.504273504;-77.66666667
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;1;-10.11965812;-85.33333333
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;2;-4.478632479;-57.41573034
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;2;-4.307692308;-60.78651685
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;2;-5.128205128;-62.80898876
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;2;-7.897435897;-69.5505618
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;2;-7.555555556;-78.98876404
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;2;-8.615384615;-87.07865169
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;2;-8.786324786;-87.07865169
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Apr;NA;2;-9.88034188;-88.08988764
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;2;-4.752136752;-57.07865169
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;2;-6.871794872;-70.56179775
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;2;-7.282051282;-63.82022472
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;2;-7.658119658;-71.57303371
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;2;-7.692307692;-72.24719101
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;2;-8.034188034;-74.26966292
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;2;-8;-77.97752809
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;2;-7.076923077;-64.49438202
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;2;-5.709401709;-45.61797753
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;2;-5.982905983;-54.71910112
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;2;-6.290598291;-48.98876404
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;2;-7.829059829;-67.19101124
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;2;-8.136752137;-66.51685393
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;2;-8.273504274;-68.87640449
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;2;-8.341880342;-70.2247191
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;2;-9.264957265;-70.2247191
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;2;-4.752136752;-51.34831461
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;2;-4.923076923;-52.69662921
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;2;-5.538461538;-58.76404494
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;2;-7.282051282;-74.26966292
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;2;-8.376068376;-82.02247191
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;2;-8.376068376;-79.66292135
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;2;-8.581196581;-80
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;2;-11.28205128;-91.46067416
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;3;-3.008547009;-49.49152542
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;3;-4.170940171;-50.84745763
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;3;-7.452991453;-73.22033898
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;3;-7.760683761;-72.54237288
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;3;-8;-65.42372881
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;3;-8.239316239;-78.30508475
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;3;-9.299145299;-75.25423729
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jun;NA;3;-9.299145299;-82.03389831
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;3;-4.307692308;-37.28813559
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;3;-6.11965812;-53.55932203
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;3;-6.564102564;-48.47457627
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;3;-7.35042735;-63.05084746
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;3;-7.760683761;-65.76271186
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;3;-8.170940171;-69.15254237
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;3;-8.444444444;-71.18644068
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;3;-8.615384615;-73.22033898
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Jul;NA;3;-8.717948718;-72.88135593
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;3;-2.461538462;-40
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;3;-4.376068376;-47.45762712
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;3;-5.948717949;-53.22033898
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;3;-6.461538462;-64.74576271
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;3;-7.794871795;-73.89830508
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;3;-8.034188034;-78.30508475
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;3;-8.41025641;-76.94915254
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;3;-9.333333333;-76.61016949
Zhu_Lin;2016;Journal of Arid Land;Medicago sativa;Soil_water;2013Aug;NA;3;-11.8974359;-96.94915254
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;5.913396482;43.08943089
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;1.962110961;19.51219512
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;1.285520974;16.2601626
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;1.204330176;8.130081301
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-0.473612991;0.406504065
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-1.123139378;-2.84217E-14
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-2.774018945;-6.097560976
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-3.288227334;-6.504065041
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-3.47767253;-13.82113821
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-2.774018945;-15.44715447
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-2.286874154;-22.76422764
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-1.799729364;-19.51219512
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-3.910690122;-20.32520325
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-4.343707713;-22.35772358
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-4.884979702;-26.42276423
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-4.803788904;-25.6097561
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-4.939106901;-23.98373984
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-5.128552097;-30.48780488
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-4.9932341;-32.11382114
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-5.399188092;-29.67479675
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-5.345060893;-33.33333333
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-5.723951286;-37.39837398
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-6.968876861;-47.15447154
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-7.185385656;-50.40650407
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-7.807848444;-50.81300813
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-8.403247632;-56.09756098
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-8.457374831;-57.31707317
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-8.51150203;-58.1300813
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-9.648173207;-60.16260163
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-10.37889039;-64.22764228
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-9.215155616;-64.22764228
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-8.944519621;-62.60162602
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-10.67658999;-69.91869919
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-10.81190798;-78.04878049
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-12.00270636;-88.61788618
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-12.27334235;-82.11382114
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-15.2232747;-111.3821138
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-15.95399188;-113.8211382
Beyer;2016;Journal of Hydrology;;Rain;NA;NA;NA;-18.68741543;-136.5853659
Beyer;2016;Journal of Hydrology;;Soil_surface;NA;NA;NA;7.45602E+15;-8.130081301
Beyer;2016;Journal of Hydrology;;Soil_surface;NA;NA;NA;5.317997294;-28.04878049
Beyer;2016;Journal of Hydrology;;Soil_surface;NA;NA;NA;4.776725304;-26.82926829
Beyer;2016;Journal of Hydrology;;Soil_surface;NA;NA;NA;2.557510149;-23.17073171
Beyer;2016;Journal of Hydrology;;Soil_surface;NA;NA;NA;2.47631935;-21.54471545
Beyer;2016;Journal of Hydrology;;Soil_surface;NA;NA;NA;1.393775372;-26.42276423
Beyer;2016;Journal of Hydrology;;Soil_surface;NA;NA;NA;0.581867388;-26.42276423
Beyer;2016;Journal of Hydrology;;Soil_surface;NA;NA;NA;0.771312585;-26.01626016
Beyer;2016;Journal of Hydrology;;Soil_surface;NA;NA;NA;-1.718538566;-35.77235772
Beyer;2016;Journal of Hydrology;;Soil_surface;NA;NA;NA;-2.232746955;-33.7398374
Beyer;2016;Journal of Hydrology;;Soil_surface;NA;NA;NA;-4.127198917;-42.68292683
Beyer;2016;Journal of Hydrology;;Soil_surface;NA;NA;NA;-3.856562923;-41.46341463
Beyer;2016;Journal of Hydrology;;Soil_surface;NA;NA;NA;-6.427604871;-36.58536585
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-4.695534506;-34.55284553
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-5.155615697;-37.80487805
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-5.155615697;-31.30081301
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-5.642760487;-41.05691057
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-5.642760487;-38.21138211
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-5.615696888;-37.80487805
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-5.751014885;-41.46341463
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-5.805142084;-39.02439024
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-5.778078484;-43.90243902
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-5.99458728;-44.71544715
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-6.102841678;-43.49593496
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-5.99458728;-41.8699187
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-6.265223275;-45.52845528
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-6.427604871;-45.52845528
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-6.860622463;-50
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-6.617050068;-45.12195122
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-6.48173207;-43.90243902
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-8.376184032;-56.09756098
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-9.133964817;-63.41463415
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-9.864682003;-70.73170732
Beyer;2016;Journal of Hydrology;;Soil_deep;NA;NA;NA;-10.94722598;-76.82926829
Beyer;2016;Journal of Hydrology;;Groundwater_shallow;NA;NA;NA;-6.589986468;-49.18699187
Beyer;2016;Journal of Hydrology;;Groundwater_shallow;NA;NA;NA;-6.725304465;-49.18699187
Beyer;2016;Journal of Hydrology;;Groundwater_shallow;NA;NA;NA;-8.078484438;-57.31707317
Beyer;2016;Journal of Hydrology;;Groundwater_shallow;NA;NA;NA;-7.726657645;-56.09756098
Beyer;2016;Journal of Hydrology;;Groundwater_shallow;NA;NA;NA;-8.863328823;-59.75609756
Beyer;2016;Journal of Hydrology;;Groundwater_shallow;NA;NA;NA;-6.48173207;-48.37398374
Beyer;2016;Journal of Hydrology;;Groundwater_deep;NA;NA;NA;-6.319350474;-49.59349593
Beyer;2016;Journal of Hydrology;;Groundwater_deep;NA;NA;NA;-7.618403248;-56.50406504
Beyer;2016;Journal of Hydrology;;Groundwater_deep;NA;NA;NA;-8.294993234;-62.60162602
Beyer;2016;Journal of Hydrology;;Groundwater_deep;NA;NA;NA;-8.836265223;-63.00813008
Beyer;2016;Journal of Hydrology;;Groundwater_deep;NA;NA;NA;-9.215155616;-64.63414634
Beyer;2016;Journal of Hydrology;;Groundwater_deep;NA;NA;NA;-8.99864682;-64.63414634
Beyer;2016;Journal of Hydrology;;Groundwater_deep;NA;NA;NA;-8.728010825;-64.22764228
Beyer;2016;Journal of Hydrology;;Groundwater_deep;NA;NA;NA;-8.592692828;-63.82113821
Beyer;2016;Journal of Hydrology;;Groundwater_deep;NA;NA;NA;-8.836265223;-62.19512195
Beyer;2016;Journal of Hydrology;;Groundwater_deep;NA;NA;NA;-9.106901218;-65.44715447
Beyer;2016;Journal of Hydrology;;Groundwater_deep;NA;NA;NA;-9.296346414;-65.44715447
